epoch;loss;mean_absolute_percentage_error;mean_squared_error;val_loss;val_mean_absolute_percentage_error;val_mean_squared_error
0;0.20771396858617663;62.14246016740799;0.07306905637960881;0.11421066150069237;15.517643928527832;0.016421956242993474
0;0.13525959779508412;1754.1491603255272;0.02378750055504497;0.037300615571439266;4.931452393531799;0.001962513430044055
0;0.13033025478944182;2143.515867114067;0.022462493754574098;0.15203553065657616;19.704067707061768;0.02444976568222046
0;0.05180079466663301;1708.8745521456003;0.004261552610842045;0.0417629717849195;5.701805114746094;0.002569063362898305
0;0.10028434137348086;2014.7476898431778;0.013580466715211514;0.0927947349846363;11.993502140045166;0.009834642871282995
0;0.03728987474460155;1432.1240941286087;0.0023472919419873506;0.028586361091583967;3.805289149284363;0.0013719373528147116
0;0.034840865060687065;1254.6564865112305;0.0020744954599649645;0.06933141686022282;9.378827333450317;0.006183266872540116
0;0.049160832772031426;1253.991045832634;0.0037298729657777585;0.06598152779042721;8.656658053398132;0.00556085305288434
0;0.087858154787682;502.77531829476357;0.01317410573392408;0.05721800774335861;7.144478440284729;0.0053692260989919305
0;0.16010000463575125;2661.2126975357533;0.0341999013980967;0.148081474006176;18.875524044036865;0.02509325323626399
0;0.13832556712441146;4523.204983890057;0.024687179713509977;0.1752496026456356;22.49212884902954;0.03322053235024214
0;0.12229418475180864;2571.9610607028008;0.01985188749677036;0.17595520243048668;22.638885021209717;0.032973358407616615
0;0.13444673642516136;2429.0804472267628;0.0233471129758982;0.14748096093535423;18.94668674468994;0.023471053689718246
0;0.13516513584181666;2537.2604466080666;0.02355841247481294;0.0756776686757803;9.578513860702515;0.007137969718314707
0;0.13695981446653605;2662.889024376869;0.024262808175990358;0.07475602999329567;9.474500894546509;0.0069503027480095625
0;0.13158560427837074;2460.3434771597385;0.022860816097818315;0.06531931925565004;8.274550914764404;0.005504622880835086
0;0.12433200585655868;2309.1042655706406;0.020267756888642907;0.06440505012869835;8.181961297988892;0.005344917823094875
0;0.11675039469264448;2131.010354757309;0.018231062436825596;0.07026735972613096;8.96847116947174;0.00618075265083462
0;0.1053463735152036;1784.8863885104656;0.014884195305057801;0.057986924424767494;7.369125843048096;0.004499654984101653
0;0.10082422313280404;1669.1222857236862;0.013788399213808589;0.046135819517076015;5.820174217224121;0.003078971116337925
0;0.09868157771416008;4009.752829760313;0.013409662700723857;0.03970983251929283;5.024379074573517;0.0023644744069315493
0;0.08476079721003771;1435.5778513550758;0.009932615073921625;0.03191831149160862;4.074778318405151;0.0015718515496701002
0;0.07818065490573645;1353.5379829704762;0.009043170473887585;0.03022191859781742;3.9047149419784546;0.0013768576318398118
0;0.07099832082167268;1214.5106534063816;0.007826446591934655;0.02862697746604681;3.7469452023506165;0.001240206096554175
0;0.06492732546757907;978.2364386320114;0.006805935379816219;0.028078881558030844;3.6891744136810303;0.0011975039378739893
0;0.056078778696246445;900.8017740398645;0.0047917403680912685;0.03216935135424137;4.097042381763458;0.0015983053017407656
0;0.05935687350574881;875.6424589604139;0.0055040478946466465;0.03316773008555174;4.36556601524353;0.0015800870896782726
0;0.08125058747828007;1488.7648695409298;0.009254894124751445;0.02734889043495059;3.5301971435546875;0.0011874324118252844
0;0.057699250523000956;738.9657043814659;0.005066925074061146;0.028940067626535892;3.7270063757896423;0.001287144550587982
0;0.0688793930457905;765.3862255513668;0.0068215211722417735;0.030306417029350996;3.872249186038971;0.0014354781887959689
0;0.06060983031056821;2334.415156453848;0.005661871349730063;0.03034438518807292;4.003395736217499;0.0013415976136457175
0;0.07609294657595456;1100.520098209381;0.008179890806786716;0.028497998602688313;3.64876526594162;0.0012870395148638636
0;0.0577574479393661;797.1622825860977;0.005095027652714634;0.029049640987068415;3.7600778341293335;0.0012731356837321073
0;0.06862198165617883;701.1076003313065;0.006659340968326433;0.03021029243245721;3.847880184650421;0.001438710343791172
0;0.06014508206862956;818.6307041347027;0.005563595252169762;0.029792796354740858;3.9297348260879517;0.0012982894550077617
0;0.07263601548038423;955.2775435745716;0.007259021316713188;0.031308285892009735;3.976805031299591;0.0015387213788926601
0;0.05981689027976245;893.5277997851372;0.005454103411466349;0.02934008464217186;3.848937749862671;0.00126486478256993
0;0.07091840263456106;731.0524336695671;0.00703017634441494;0.02993901865556836;3.8137537837028503;0.0014141873689368367
0;0.059987948392517865;980.368922829628;0.005499921786395134;0.029793462250381708;3.9236263632774353;0.0012970701500307769
0;0.0697237909771502;709.3865031301975;0.006770614774723072;0.029892389196902514;3.808040201663971;0.0014090735639911145
0;0.05884952959604561;2107.6472178697586;0.005371269366150955;0.030031448230147362;3.95326691865921;0.001315077330218628
0;0.0682485505240038;589.4128672927618;0.006362371364957653;0.031567365396767855;4.010884046554565;0.0015530709060840309
0;0.06001892650965601;1152.5271717011929;0.005604376234259689;0.03140181954950094;4.126127481460571;0.0014212811656761914
0;0.07643413171172142;886.1232656389475;0.007938993017887697;0.02993283560499549;3.803119480609894;0.0014268808590713888
0;0.057592438999563456;834.4942280650139;0.005144239683431806;0.029029041063040495;3.805738687515259;0.00124113739002496
0;0.0631291427416727;421.4998121857643;0.005712814436265035;0.027610819786787033;3.547650933265686;0.0012016277178190649
0;0.05465680477209389;1162.3553819656372;0.0047683872071502265;0.02956051379442215;3.8860625624656677;0.001280718803172931
0;0.06143127183895558;566.4418524056673;0.0052922499053238425;0.030326951295137405;3.864335775375366;0.0014376727340277284
0;0.05494693934451789;1261.5466092526913;0.004738249906949932;0.030476771295070648;3.9240673184394836;0.0013991624873597175
0;0.0706082476535812;756.8845160603523;0.006844336530775763;0.026739698834717274;3.469048321247101;0.0011167901393491775
0;0.051862225867807865;1725.3548819124699;0.004249169782269746;0.027745120227336884;3.6195409893989563;0.0011624913895502687
0;0.05534475075546652;467.74971613287926;0.00454269022520748;0.026340954937040806;3.405859649181366;0.0011048738087993115
0;0.05022625718265772;1071.3194124251604;0.004047485890623648;0.028562278486788273;3.7410309314727783;0.0012118998856749386
0;0.05885189981199801;470.5159995108843;0.004981898793630535;0.02643002150580287;3.409603536128998;0.0011167983175255358
0;0.048280314076691866;1167.1647391468287;0.0036796040876652114;0.028582476545125246;3.6589897871017456;0.0012885276519227773
0;0.05819450074341148;325.9945926219225;0.00478476408534334;0.028006409760564566;3.5860185027122498;0.0012436456745490432
0;0.05191060539800674;815.1154228448868;0.004195284367597196;0.02819889597594738;3.6867923736572266;0.0011858437792398036
0;0.06485392467584461;487.21077601611614;0.005988797238387633;0.026614416856318712;3.4333728551864624;0.0011228908551856875
0;0.04855036805383861;928.0566641688347;0.003704003360326169;0.02750054933130741;3.5455052852630615;0.0011811774165835232
0;0.05527137278113514;275.18677228689194;0.004469184801564552;0.025893974117934704;3.3580434322357178;0.0010689202172216028
0;0.04793190339114517;1931.3228829056025;0.00363679228030378;0.02734136674553156;3.5631995797157288;0.001138536725193262
