epoch;loss;mean_absolute_percentage_error;mean_squared_error;val_loss;val_mean_absolute_percentage_error;val_mean_squared_error
0;0.11080802162177861;81.68761879205704;0.017753297623130493;0.04933150950819254;8.638819932937622;0.0041443316149525344
0;0.09887447021901608;29192.953297495842;0.014125802263151854;0.04719189554452896;8.059381484985352;0.0038098125369288027
0;0.09095276659354568;24756.00782483816;0.010906710027484223;0.09550600685179234;18.81629753112793;0.01199869648553431
0;0.061889999313279986;3457.246815741062;0.007015307775873225;0.12250318937003613;24.089704036712646;0.01847276883199811
0;0.05478950042743236;6296.516763865948;0.005204794848395977;0.17223520204424858;31.959139347076416;0.03292580181732774
0;0.03327086311765015;811.7951736748219;0.0018421438944642432;0.08987920451909304;17.703847885131836;0.011161634814925492
0;0.07462728058453649;1428.4413527846336;0.008793480305030243;0.1736181564629078;32.21841812133789;0.03308573178946972
0;0.03198143211193383;1003.1407882273197;0.0017333128125756048;0.06504039838910103;12.187083840370178;0.006050838914234191
0;0.060369892162270844;8622.582215666771;0.005871137331268983;0.1643102690577507;30.232771396636963;0.029862463008612394
0;0.032027224835474044;1477.6025475859642;0.0017077449228963815;0.07683561462908983;14.883477091789246;0.008074777433648705
0;0.06102995318360627;2167.1090271174908;0.005812715280626435;0.16569069400429726;30.305463790893555;0.03011006349697709
0;0.04356525739422068;1768.7731915414333;0.003210534661775455;0.07872943673282862;14.358209133148193;0.008360219129826874
0;0.05621362663805485;11546.979546666145;0.004585688962833956;0.15944807045161724;28.381811141967773;0.028735079104080796
0;0.061232041276525706;11625.014585733414;0.006009856826494797;0.13219198398292065;23.391411781311035;0.02079720562323928
0;0.061453649890609086;12998.332791239023;0.005597166087682126;0.14740648120641708;27.36259698867798;0.024670847691595554
0;0.04252764559350908;1006.9231719374657;0.003010530884239415;0.13352770917117596;24.82600212097168;0.020894928369671106
0;0.04247870820108801;1628.6010644435883;0.00306460748288373;0.14102808013558388;26.79169750213623;0.023143804632127285
0;0.037601759016979486;5181.990497589111;0.0022807597106293542;0.11681502684950829;21.781872987747192;0.01662600878626108
0;0.058620983618311584;4432.130717754364;0.005905612681090133;0.14948466420173645;28.0706467628479;0.025432348251342773
0;0.051095467584673315;1873.3118649721146;0.004230481112244888;0.14786961860954762;26.514772415161133;0.025331559358164668
0;0.048276781279128045;9115.297998607159;0.003679862131320988;0.15708806365728378;28.710511684417725;0.027967946138232946
0;0.050368707452435046;4690.935868471861;0.004126194684431539;0.1438194215297699;25.986716270446777;0.023970225360244513
0;0.05716383014805615;6846.5652441978455;0.005000813674996607;0.13191618025302887;23.482216358184814;0.020683584501966834
0;0.05944421171443537;9739.093109250069;0.005397834014729597;0.12790379114449024;22.393943786621094;0.019873289274983108
0;0.05856024345848709;11786.269584447145;0.005265389452688396;0.10467018187046051;18.076099157333374;0.01431747933384031
0;0.058594162634108216;11864.625657975674;0.005259869300061837;0.0914123635739088;15.5863516330719;0.01158210332505405
0;0.0552173801115714;9975.785473316908;0.00456255959943519;0.09231590013951063;15.603827476501465;0.01189506339142099
0;0.051146719604730606;6899.455471307039;0.004092019811650971;0.0958904717117548;15.936959266662598;0.01299616415053606
0;0.04854355467250571;5752.115951836109;0.003696592377309571;0.09327041357755661;15.180509805679321;0.012874661944806576
0;0.045819505874533206;4462.690308839083;0.003321232125017559;0.09178209491074085;14.591156005859375;0.01312434347346425
0;0.04316875908989459;3592.4390909671783;0.002902247522797552;0.08971208799630404;13.971738696098328;0.013171002618037164
0;0.039784647757187486;3734.3566883802414;0.0024872639478417113;0.08809567522257566;13.414294481277466;0.013389284154982306
0;0.03470268950331956;6540.9608916044235;0.0019353519564901944;0.08630856918171048;12.865614891052246;0.013516229359083809
0;0.028894412680529058;4071.9851149618626;0.0013521902747015702;0.08935961499810219;13.355844140052795;0.014241973782191053
0;0.026575334486551583;6407.759488552809;0.001156840764451772;0.08193367067724466;12.140996932983398;0.012411554082063958
0;0.0215595691697672;3098.226930618286;0.000789948511737748;0.08487412659451365;13.203291535377502;0.011820725281722844
0;0.023053265642374754;4599.585903763771;0.0008521378258592449;0.07775811199098825;12.066360116004944;0.010159462806768715
0;0.022066746780183166;2714.855693399906;0.0008342364199052099;0.08557054959237576;13.788082599639893;0.011073296889662743
0;0.022817599528934807;2665.8810637891293;0.0008849796158756362;0.09395543299615383;15.666589736938477;0.012198553653433919
0;0.0292406547232531;1960.9679687321186;0.0013976287737023085;0.09791708178818226;15.816719770431519;0.01401464396622032
0;0.03944637207314372;10071.486086457968;0.002357325418415712;0.11340820696204901;19.02987551689148;0.016973671037703753
0;0.03668750426732004;8621.831961631775;0.0022689685720251873;0.08739807223901153;13.050189137458801;0.01374522534024436
0;0.04944385739509016;21760.213082522154;0.0035835812632285524;0.0817087646573782;12.426357507705688;0.011697009816998616
0;0.03508341760607436;6779.817827343941;0.0018211950919067021;0.1014284873381257;16.59917640686035;0.014569668914191425
0;0.03600067272782326;9073.511048257351;0.002147714105376508;0.09530832292512059;14.499442219734192;0.015343545150244609
0;0.05138979444745928;19447.459330111742;0.0035821852761728223;0.09766578115522861;15.582960844039917;0.014352457481436431
0;0.03416346263838932;2170.143498033285;0.0019063927247771062;0.08617100771516562;13.201587557792664;0.012605873358552344
0;0.0334565942757763;3976.9632783532143;0.001818824063775537;0.08416021848097444;12.57821500301361;0.012814305067877285
0;0.030085098929703236;2859.3355910778046;0.001443949164240621;0.08957750583067536;13.465929508209229;0.014121707252343185
0;0.026665114099159837;4505.0988102555275;0.0011866585300595034;0.08463512919843197;12.431156873703003;0.013464930161717348
0;0.025063521577976644;4956.824279934168;0.0010120375081896782;0.08795029576867819;13.538324356079102;0.012907980039017275
0;0.031952060176990926;16614.66818034649;0.001700984814306139;0.1001231106929481;15.281797289848328;0.01659286703215912
0;0.04826663597486913;16298.099224895239;0.0030609670575358905;0.10237491689622402;16.35605239868164;0.015533321828115731
0;0.038583477144129574;4852.122909158468;0.0024912831740948604;0.0905515574850142;13.644694924354553;0.01431713521014899
0;0.03755494824144989;7116.506510823965;0.0021101892398291966;0.0906968330964446;13.797833800315857;0.014064112619962543
0;0.03033333783969283;4747.264759168029;0.001606458336027572;0.08572987094521523;12.416158676147461;0.014308308040199336
0;0.034290463430806994;10979.925397485495;0.0017318887439614628;0.10387665126472712;16.505866765975952;0.01619955390924588
0;0.04153157491236925;19754.92760720849;0.0027032563539250987;0.11977371945977211;18.491580486297607;0.022468301962362602
0;0.048978222417645156;18108.51725178957;0.0033382952569809277;0.11981362756341696;19.73771381378174;0.019365799613296986
0;0.03624751407187432;3270.1167948544025;0.002366937508668343;0.09560050861909986;13.931214928627014;0.017166983605420683
0;0.04953315632883459;18638.43644684553;0.003313720935693709;0.10398335196077824;16.332139015197754;0.016670350858476013
0;0.03464889450697228;1936.6317973732948;0.002116903893693234;0.08831707807257771;12.876600563526154;0.014869882397761103
0;0.03373900556471199;8318.727636039257;0.0016729629878682317;0.09975151438266039;15.278605699539185;0.016466010391013697
0;0.03182148456107825;12026.194631785154;0.0016629845595161896;0.09600472636520863;13.9684277176857;0.017368477499985602
0;0.040460046962834895;16383.398939579725;0.0023377909001283115;0.10134818684309721;15.991810321807861;0.01576401080819778
0;0.035878126334864646;12454.731337338686;0.002042523357886239;0.1064221546985209;15.656132698059082;0.020390944424434565
0;0.04841197980567813;21269.563003912568;0.0032489073855686;0.10082002263516188;15.794623851776123;0.01586331459111534
0;0.03313097596401349;7043.617444783449;0.0018686174280446721;0.09618585556745529;13.89124196767807;0.017768972218618728
0;0.04629251197911799;21184.282141953707;0.0030258084771048743;0.09226795518770814;14.294709324836731;0.013918309676228091
0;0.032543367240577936;7997.504959315062;0.0017441759082430508;0.09900354174897075;14.4969562292099;0.018039299990050495
0;0.04395029426086694;19930.292842686176;0.002714296912017744;0.08954723458737135;13.744529247283936;0.013481118076015264
0;0.031039166497066617;7724.5742364525795;0.0015826497128728079;0.09706049831584096;14.132237195968628;0.017653907627391163
0;0.04179406876210123;19299.945936739445;0.002496074139344273;0.0834610522724688;12.639645218849182;0.0122863526630681
0;0.02951766108162701;8989.315173268318;0.0013922912748967065;0.09862798592075706;14.524603962898254;0.01763324803323485
0;0.03948082937858999;17131.22469842434;0.0021931972478341777;0.08370728138834238;12.818668127059937;0.012048347882227972
0;0.03195453522494063;9767.538263380527;0.0016091999586933525;0.10258187726140022;15.154598474502563;0.018804834398906678
0;0.041944122524000704;19273.82200613618;0.0024859321129042655;0.08745748363435268;13.494935750961304;0.012787123559974134
0;0.03265941981226206;11013.720229744911;0.0016815119452076033;0.10494607640430331;15.629270434379578;0.019239002242102288
0;0.041935360175557435;18479.96462330222;0.002475072255037958;0.08576238574460149;12.94252336025238;0.01298693240096327
0;0.027560167014598846;6538.115610688925;0.0013330980145838112;0.08769490220583975;12.69814819097519;0.014888587626046501
0;0.03536370396614075;14735.611469745636;0.0017973174544749781;0.07468852354213595;11.026156663894653;0.010716316566686146
0;0.026094680884853005;8494.311160206795;0.0010993404175678734;0.09127448359504342;13.444684743881226;0.015275972880772315
0;0.030249760020524263;13148.114213481545;0.0013895945303374901;0.08372121909633279;13.071836948394775;0.011482512054499239
0;0.03454042016528547;13250.479020416737;0.0018214134252048098;0.11286190059036016;17.526237726211548;0.019790118967648596
0;0.03635120193939656;13685.787151157856;0.0018989864147442859;0.09671822842210531;15.372929573059082;0.014264314639149234
0;0.032521202636417;9850.18542382121;0.0016795117644505808;0.1029627826064825;15.285457968711853;0.01872456315322779
0;0.043373240157961845;18938.742502838373;0.0026378433540230617;0.08133878000080585;12.193777799606323;0.01201961092010606
0;0.03851064608898014;28428.884497195482;0.00450011207794887;0.08347926312126219;12.063301026821136;0.013723085328820162
0;0.02931421616813168;9978.800385385752;0.0013100926644256106;0.0961596742272377;14.848935723304749;0.015045366890262812
0;0.031230659980792552;15654.520689040422;0.0016151647214428522;0.09888282604515553;14.8591970205307;0.01683005028462503
0;0.034933073562569916;16198.431178718805;0.0017608505368116312;0.0886561656370759;13.78503704071045;0.012804822181351483
0;0.030000290891621262;5438.48703879118;0.0013844403529219562;0.10628251079469919;16.276430010795593;0.01834038898232393
0;0.03741803579032421;15174.365634024143;0.0019680569239426404;0.08542109420523047;13.135549187660217;0.012346909788902849
0;0.028152728802524507;2487.099666506052;0.0012862419862358365;0.09584355214610696;14.152206301689148;0.01663975875999313
0;0.03800543490797281;17234.619064956903;0.0020547820240608416;0.07693838141858578;11.328954994678497;0.011377564005670138
0;0.022395494277589023;3497.6862773001194;0.0008474376263620798;0.09046039916574955;13.426368951797485;0.014821667296928354
0;0.02341202337993309;7558.395897209644;0.000909786571355653;0.08515758626163006;12.734165787696838;0.013103363598929718
0;0.022709235723596066;2060.992374807596;0.0008524715140083572;0.09530977252870798;14.216705799102783;0.016094625898404047
0;0.026892496622167528;10120.710882604122;0.0011052198497054633;0.07734087342396379;11.445871114730835;0.011356786882970482
0;0.021998098120093346;3770.7327248454094;0.0008100704526441405;0.09403608180582523;14.02929425239563;0.015712051652371883
